Tick 0
2	106424415152.986313	0.000000	18071317000.594517
3	148675580181.954926	0.000000	15414904282.461081
4	148662583757.924072	0.000000	15757317670.086124
5	227499571990.012146	0.000000	12502857934.245939
6	778565699595.294922	0.000000	6767543483.449392
7	1433489831207.848633	0.000000	4987625934.176956
8	2872497471927.367676	0.000000	3523412151.205611
9	4495098968080.132812	0.000000	2816591508.278584
10	5906399402018.970703	0.000000	2457152618.238039
Tick 7
0	58831.124103	0.000000	788.190610
1	49695756742.425697	0.000000	27754098072.619835
2	105833803082.710907	0.000000	21047226509.240410
3	148367275003.367737	0.000000	17973382900.417671
4	148257366540.923004	0.000000	18299259012.700359
5	227366125831.847961	0.000000	14584020713.392019
6	778554266190.883911	0.000000	7895431491.229887
7	1433486441613.698730	0.000000	5818892698.756343
8	2872496629236.592285	0.000000	4110647138.697731
9	4495098624106.855469	0.000000	3286023348.935778
10	5906399202691.963867	0.000000	2866678024.869547
Tick 8
0	75625.678846	0.000000	1182.168444
1	47400493469.434563	0.000000	31291290097.174377
2	105159755996.847992	0.000000	24006542313.770401
3	148014845929.456512	0.000000	20526819413.651791
4	147816129853.544037	0.000000	20811938929.747211
5	227213638321.118134	0.000000	16663961936.106926
6	778541199490.879761	0.000000	9023302926.975946
7	1433482567794.210938	0.000000	6650157513.588982
8	2872495666161.495605	0.000000	4697881954.939602
9	4495098230994.546875	0.000000	3755455153.874858
10	5906398974889.671875	0.000000	3276203417.774209
Tick 9
0	94510.563958	0.000000	1688.315401
1	44848972728.783363	0.000000	34659312163.809669
2	104402710203.780792	0.000000	26946909575.475071
3	147618305528.789581	0.000000	23074409270.485260
4	147344951716.319489	0.000000	23298222233.583412
5	227042119851.871918	0.000000	18742507211.541008
6	778526499517.526245	0.000000	10151155423.292284
7	1433478209750.490967	0.000000	7481420100.139639
8	2872494582702.112793	0.000000	5285116575.466892
9	4495097788743.209961	0.000000	4224886917.993235
10	5906398718612.096680	0.000000	3685728794.991045
Tick 10
0	115482.176639	0.000000	2320.291631
1	42053486743.123459	0.000000	37838794965.518517
2	103563169319.955566	0.000000	29865983208.673878
3	147177700142.803894	0.000000	25615330919.609566
4	146848241984.830536	0.000000	25762460201.643257
5	226851582417.646576	0.000000	20819482222.151810
6	778510166296.490601	0.000000	11278986612.807863
7	1433473367483.812500	0.000000	8312680179.873260
8	2872493378858.483887	0.000000	5872350975.815264
9	4495097297352.850586	0.000000	4694318636.188318
10	5906398433859.239258	0.000000	4095254154.559076
Tick 11
0	138536.443273	0.000000	3091.579362
1	39027908377.645164	0.000000	40811242495.643539
2	102641704161.719086	0.000000	32761429851.956413
3	146693112889.785553	0.000000	28148755910.349091
4	146328496113.654297	0.000000	28209683840.246689
5	226642039611.230469	0.000000	22894712738.401920
6	778492199856.863525	0.000000	12406794128.180815
7	1433468040995.618652	0.000000	9143937474.255033
8	2872492054630.653809	0.000000	6459585131.520376
9	4495096756823.472656	0.000000	5163750303.357516
10	5906398120631.100586	0.000000	4504779494.517323
Tick 12
0	163668.829634	0.000000	4015.453096
1	35787632283.666801	0.000000	43559178132.263939
2	101638952577.024719	0.000000	35630929846.514107
3	146164662175.304504	0.000000	30673858009.835384
4	145786416063.030365	0.000000	30644877560.192924
5	226413506624.288757	0.000000	24968024633.466133
6	778472600231.158691	0.000000	13534575602.103338
7	1433462230287.520508	0.000000	9975191704.750446
8	2872490610018.673828	0.000000	7046819018.117886
9	4495096167155.082031	0.000000	5633181914.398236
10	5906397778927.682617	0.000000	4914304812.904807
Tick 13
0	190874.353903	0.000000	5104.950350
1	32349500149.958759	0.000000	46066287359.038399
2	100555619216.183548	0.000000	38472179219.612556
3	145592497396.243134	0.000000	33189819687.519249
4	145221260357.040649	0.000000	33072468162.606949
5	226166000246.851837	0.000000	27039243897.946636
6	778451367455.313232	0.000000	14662328667.306622
7	1433455935361.298096	0.000000	10806442592.825350
8	2872489045022.599121	0.000000	7634052611.143446
9	4495095528347.684570	0.000000	6102613464.207885
10	5906397408748.986328	0.000000	5323830107.760547
Tick 14
0	220147.602470	0.000000	6372.843289
1	28731710112.079613	0.000000	48317555065.470345
2	99392475240.904510	0.000000	41282891671.196213
3	144976793700.726257	0.000000	35695835640.022072
4	144631270982.865936	0.000000	35496055875.492645
5	225899538866.666870	0.000000	29108196654.594933
6	778428501568.687134	0.000000	15790050956.565762
7	1433449156218.899902	0.000000	11637689859.946014
8	2872487359642.491211	0.000000	8221285886.132709
9	4495094840401.286133	0.000000	6572044947.683867
10	5906397010095.013672	0.000000	5733355377.123562
Tick 15
0	251482.748480	0.000000	7831.611609
1	24953710680.885113	0.000000	50299395328.582245
2	98150357970.940704	0.000000	44060800561.560593
3	144317747154.664764	0.000000	38191113913.436043
4	144014066665.781891	0.000000	37918341879.110825
5	225614142468.412231	0.000000	31174709173.039131
6	778404002614.063599	0.000000	16917740102.704676
7	1433441892862.443359	0.000000	12468933227.579193
8	2872485553878.416504	0.000000	8808518818.621321
9	4495094103315.894531	0.000000	7041476359.723589
10	5906396582965.766602	0.000000	6142880619.032871
Tick 16
0	284873.572992	0.000000	9493.417002
1	21036079876.149879	0.000000	51999771590.655579
2	96830170467.735687	0.000000	46803660897.972649
3	143615570982.937927	0.000000	40674875494.575745
4	143366947889.730133	0.000000	40341181046.010345
5	225309832632.775085	0.000000	33238607884.515209
6	778377870637.648438	0.000000	18045393738.601036
7	1433434145294.214111	0.000000	13300172417.192181
8	2872483627730.446777	0.000000	9395751384.144928
9	4495093317091.518555	0.000000	7510907695.224451
10	5906396127361.246094	0.000000	6552405831.527493
Tick 17
0	320313.488599	0.000000	11370.079577
1	17000390579.509768	0.000000	53408305217.824265
2	95432881054.544403	0.000000	49509251318.068207
3	142870493023.246674	0.000000	43146353168.315918
4	142687102378.661041	0.000000	42765694701.721512
5	224986632535.392456	0.000000	35299719396.600861
6	778350105689.070435	0.000000	19173009497.191189
7	1433425913516.666748	0.000000	14131407150.252876
8	2872481581198.658691	0.000000	9982983558.239174
9	4495092481728.165039	0.000000	7980338949.083857
10	5906395643281.456055	0.000000	6961931012.646447
Tick 18
0	357795.565288	0.000000	13473.056517
1	12869063441.256083	0.000000	54516370553.456429
2	93959522772.588272	0.000000	52175376067.805870
3	142082754238.848633	0.000000	45604790209.145645
4	141971723619.640564	0.000000	45192396938.687057
5	224644566945.655304	0.000000	37357870507.950462
6	778320707821.380981	0.000000	20300585011.475086
7	1433417197532.424072	0.000000	14962637148.229847
8	2872479414283.134766	0.000000	10570215316.439699
9	4495091597225.843750	0.000000	8449770116.199205
10	5906395130726.397461	0.000000	7371456160.428749
Tick 19
0	397312.558252	0.000000	15813.423289
1	8665208975.975380	0.000000	55317174767.436493
2	92411192772.891541	0.000000	54799866971.711098
3	141252608032.938080	0.000000	48049439246.547249
4	141218063468.132996	0.000000	47621306703.537704
5	224283662225.376221	0.000000	39412888223.029747
6	778289677091.053833	0.000000	21428117914.521229
7	1433407997344.277832	0.000000	15793862132.592382
8	2872477126983.962891	0.000000	11157446634.282141
9	4495090663584.564453	0.000000	8919201191.467897
10	5906394589696.073242	0.000000	7780981272.913417
Tick 20
0	438856.937369	0.000000	18401.857641
1	4412460750.856270	0.000000	55805821044.002182
2	90789051643.537659	0.000000	57380585393.101501
3	140380320109.128967	0.000000	50479561479.234634
4	140423439736.403442	0.000000	50052031336.028389
5	223903946327.320343	0.000000	41464599766.848709
6	778257013557.985352	0.000000	22555605839.471584
7	1433398312955.187988	0.000000	16625081824.810564
8	2872474719301.235352	0.000000	11744677487.302135
9	4495089680804.335938	0.000000	9388632169.787331
10	5906394020190.486328	0.000000	8190506348.139467
Tick 21
0	482420.917956	0.000000	21248.626588
1	134801796.711225	0.000000	55979353940.388603
2	89094322672.178726	0.000000	59915424181.945862
3	139466168662.565887	0.000000	52894426319.207794
4	139585216388.502350	0.000000	52483814931.370453
5	223505448793.599731	0.000000	43512832599.691246
6	778222717285.494019	0.000000	23683046419.546547
7	1433388144368.283447	0.000000	17456295946.355324
8	2872472191235.050781	0.000000	12331907851.035316
9	4495088648885.169922	0.000000	9858063046.054899
10	5906393422209.639648	0.000000	8600031384.145916
Tick 22
0	527996.492459	0.000000	24363.576535
1	-4143613454.120951	0.000000	55836786077.436394
2	87328291043.728333	0.000000	62402309607.974854
3	138510444723.912872	0.000000	55293311506.244965
4	138700770879.619873	0.000000	54915548196.169891
5	223088200753.931091	0.000000	45557414431.840118
6	778186788340.320435	0.000000	24810437288.049858
7	1433377491586.861328	0.000000	18287504218.698505
8	2872469542785.512207	0.000000	12919137701.017319
9	4495087567827.077148	0.000000	10327493815.167999
10	5906392795753.535156	0.000000	9009556378.971779
Tick 23
0	575575.462637	0.000000	27756.126621
1	-8398639284.277477	0.000000	55379105680.737358
2	85492302973.268463	0.000000	64839203276.631531
3	137513452491.868774	0.000000	57675503724.786469
4	137767462081.534393	0.000000	57345737176.948059
5	222652234923.756927	0.000000	47598173238.295715
6	778149226792.627075	0.000000	25937776078.373566
7	1433366354614.387451	0.000000	19118706363.312923
8	2872466773952.728516	0.000000	13506367012.783772
9	4495086437630.070312	0.000000	10796924472.024025
10	5906392140822.176758	0.000000	9419081330.656069
Tick 24
0	625149.471861	0.000000	31435.265305
1	-12606318393.523760	0.000000	54609264864.509735
2	83587764774.303619	0.000000	67224104025.424194
3	136475509466.371201	0.000000	60040299755.035095
4	136782614156.697205	0.000000	59772428250.662239
5	222197585602.229919	0.000000	49634937273.487129
6	778110032715.998169	0.000000	27065060424.002960
7	1433354733454.496094	0.000000	19949902101.672440
8	2872463884736.813965	0.000000	14093595761.870304
9	4495085258294.161133	0.000000	11266355011.520367
10	5906391457415.567383	0.000000	9828606237.237803
Tick 25
0	676710.037103	0.000000	35409.550163
1	-16743058734.368999	0.000000	53532148927.048866
2	81616141862.600616	0.000000	69555049798.223969
3	135396946126.679886	0.000000	62387008169.847969
4	135743537302.212799	0.000000	62193088422.420029
5	221724288670.060638	0.000000	51667535085.974152
6	778069206187.439575	0.000000	28192287958.521526
7	1433342628110.990234	0.000000	20781091155.252010
8	2872460875137.887695	0.000000	14680823923.812546
9	4495084029819.362305	0.000000	11735785428.554415
10	5906390745533.709961	0.000000	10238131096.755991
Tick 26
0	730248.580222	0.000000	39687.110793
1	-20785805111.266548	0.000000	52154527292.978767
2	79578957695.959747	0.000000	71830119495.034073
3	134278104788.560150	0.000000	64714951505.426956
4	134647615278.462051	0.000000	64604446809.262276
5	221232381587.228455	0.000000	53695795533.138596
6	778026747287.378662	0.000000	29319456315.615898
7	1433330038587.841064	0.000000	21612273245.527756
8	2872457745156.073730	0.000000	15268051474.146124
9	4495082752205.687500	0.000000	12205215718.023558
10	5906390005176.608398	0.000000	10647655907.249649
Tick 27
0	785756.458191	0.000000	44275.654669
1	-24712203317.788342	0.000000	50484987080.914734
2	77477792650.372055	0.000000	74047434794.747940
3	133119337156.950317	0.000000	67023468623.007690
4	133492499273.432709	0.000000	67002320427.913376
5	220721903390.555664	0.000000	55719547795.863594
6	777982656099.663940	0.000000	30446563129.080795
7	1433316964889.188477	0.000000	22443448093.977020
8	2872454494791.502441	0.000000	15855278388.406666
9	4495081425453.150391	0.000000	12674645874.825182
10	5906389236344.266602	0.000000	11057180666.757788
Tick 28
0	843224.991906	0.000000	49182.475742
1	-28500754785.957726	0.000000	48533850584.083031
2	75314282833.128403	0.000000	76205161948.408905
3	131921000074.536530	0.000000	69311916573.700089
4	132276448957.843216	0.000000	69381480528.139053
5	220192894691.144592	0.000000	57738621393.199341
6	777936932711.564941	0.000000	31573606032.823990
7	1433303407019.340820	0.000000	23274615422.078445
8	2872451124044.309082	0.000000	16442504642.129797
9	4495080049561.765625	0.000000	13144075893.856670
10	5906388439036.688477	0.000000	11466705373.319418
Tick 29
0	902645.493298	0.000000	54414.465536
1	-32130959968.578308	0.000000	46313078216.327736
2	73090118833.558212	0.000000	78301513540.485565
3	130683449284.509583	0.000000	71579670695.499649
4	130998835589.594330	0.000000	71735663401.031296
5	219645397671.677917	0.000000	59752846197.013855
6	777889577213.772217	0.000000	32700582660.871258
7	1433289364982.774902	0.000000	24105774951.312019
8	2872447632914.633789	0.000000	17029730210.851145
9	4495078624531.548828	0.000000	13613505770.015408
10	5906387613253.877930	0.000000	11876230024.973551
Tick 30
0	964009.290487	0.000000	59978.126447
1	-35583448958.553925	0.000000	43836158689.454323
2	70807044412.188873	0.000000	80334750215.683945
3	129407031977.345795	0.000000	73826121201.027817
4	129660744202.515579	0.000000	74057868065.453217
5	219079456083.581818	0.000000	61762052446.627281
6	777840589700.396851	0.000000	33827490647.371326
7	1433274838784.136230	0.000000	24936926403.159149
8	2872444021402.622070	0.000000	17616955070.106335
9	4495077150362.515625	0.000000	14082935498.198774
10	5906386758995.837891	0.000000	12285754619.759197
Tick 31
0	1027307.750783	0.000000	65879.586942
1	-38840098157.445770	0.000000	41117988345.267288
2	68466855129.230789	0.000000	82303182368.830673
3	128092080487.308853	0.000000	76050664885.857544
4	128265481400.342361	0.000000	76341052872.104248
5	218495115244.052185	0.000000	63766070763.428368
6	777789970268.970337	0.000000	34954327626.600838
7	1433259828428.238281	0.000000	25768069499.102722
8	2872440289508.424805	0.000000	18204179195.430996
9	4495075627054.682617	0.000000	14552365073.304150
10	5906385876262.574219	0.000000	12695279155.715364
Tick 32
0	1092532.301398	0.000000	72124.618323
1	-41884132127.051369	0.000000	38174741664.867401
2	66071396913.407516	0.000000	84205171795.380524
3	126738910824.553711	0.000000	78252692591.292877
4	126818687310.094055	0.000000	78579179179.577209
5	217892422032.943665	0.000000	65764732165.471581
6	777737719020.444702	0.000000	36081091232.969315
7	1433244333920.063232	0.000000	26599203960.627171
8	2872436437232.198730	0.000000	18791402562.360752
9	4495074054608.066406	0.000000	15021794490.228910
10	5906384965054.090820	0.000000	13104803630.881062
Tick 33
0	1159674.447751	0.000000	78718.652711
1	-44700210081.051102	0.000000	35023735019.278267
2	63622564572.264694	0.000000	86039133300.126846
3	125347828940.474792	0.000000	80431576228.546127
4	125327814716.693893	0.000000	80768290767.714142
5	217271424889.521667	0.000000	67757868082.053543
6	777683836059.191650	0.000000	37207779101.024101
7	1433228355264.761963	0.000000	27430329509.218533
8	2872432464574.104980	0.000000	19378625146.431232
9	4495072433022.684570	0.000000	15491223743.870432
10	5906384025370.391602	0.000000	13514328043.295298
Tick 34
0	1228725.789350	0.000000	85666.801938
1	-47274496787.999657	0.000000	31683285712.118351
2	61122300245.205711	0.000000	87803536261.724869
3	123919143941.040176	0.000000	82586660930.479477
4	123801039602.448410	0.000000	82907173789.570633
5	216632173809.077026	0.000000	69745310368.267227
6	777628321493.003052	0.000000	38334388865.455345
7	1433211892467.653076	0.000000	28261445866.364517
8	2872428371534.310547	0.000000	19965846923.178066
9	4495070762298.555664	0.000000	15960652829.126087
10	5906383057211.481445	0.000000	13923852390.997078
Tick 35
0	1299678.033252	0.000000	92973.876996
1	-49594717952.669907	0.000000	28172568301.668785
2	58572591800.615517	0.000000	89496906150.675217
3	122453183346.928818	0.000000	84717265797.954956
4	122246003930.862686	0.000000	84997313731.919312
5	215974720339.403748	0.000000	71726891319.532669
6	777571175433.090088	0.000000	39460918161.100929
7	1433194945534.224365	0.000000	29092552753.554573
8	2872424158112.987305	0.000000	20553067868.136883
9	4495069042435.697266	0.000000	16430081740.893246
10	5906382060577.365234	0.000000	14333376672.025408
Tick 36
0	1372523.005139	0.000000	100644.407761
1	-51650200412.139610	0.000000	24511470082.717659
2	55975471178.546379	0.000000	91117825998.459106
3	120950304700.390106	0.000000	86822692076.733994
4	120668856854.079971	0.000000	87042244582.558167
5	215299117577.139435	0.000000	73702443686.102539
6	777512397994.083496	0.000000	40587364622.951462
7	1433177514470.131592	0.000000	29923649892.279953
8	2872419824310.312500	0.000000	21140287956.843315
9	4495067273434.129883	0.000000	16899510474.069279
10	5906381035468.048828	0.000000	14742900884.419292
Tick 37
0	1447252.658122	0.000000	108682.662683
1	-53431897720.034790	0.000000	20720447465.477295
2	53333012680.550484	0.000000	92664937815.566177
3	119410900730.401901	0.000000	88902234457.698135
4	119073822400.986801	0.000000	89046642443.302582
5	214605420163.968658	0.000000	75671800687.541458
6	777451989294.032959	0.000000	41713725886.155235
7	1433159599281.198975	0.000000	30754737004.033764
8	2872415370126.468750	0.000000	21727507164.832996
9	4495065455293.872070	0.000000	17368939023.551552
10	5906379981883.536133	0.000000	15152425026.217737
Tick 38
0	1523859.079373	0.000000	117092.668222
1	-54932401892.906708	0.000000	16820384817.760025
2	50647331208.353485	0.000000	94136943956.212463
3	117835398811.326691	0.000000	90955191415.079163
4	117463233528.037003	0.000000	91015497671.513107
5	213893684282.688995	0.000000	77634796027.177383
6	777389949454.407227	0.000000	42839999586.023163
7	1433141199973.418945	0.000000	31585813810.311050
8	2872410795561.644043	0.000000	22314725467.641563
9	4495063588014.945312	0.000000	17838367384.237431
10	5906378899823.833008	0.000000	15561949095.459743
Tick 39
0	1602334.494764	0.000000	125878.227770
1	-56145942254.591263	0.000000	12832457145.687967
2	47920580453.170067	0.000000	95532608427.607712
3	116224257113.041794	0.000000	92980872578.853760
4	115837836422.439774	0.000000	92953529406.988251
5	213163967653.140259	0.000000	79591263906.523865
6	777326278600.093506	0.000000	43966183358.033783
7	1433122316552.952393	0.000000	32416880032.608849
8	2872406100616.031738	0.000000	22901942840.804653
9	4495061671597.369141	0.000000	18307795551.024277
10	5906377789288.945312	0.000000	15971473090.184315
Tick 40
0	1682671.271654	0.000000	135042.939903
1	-57068372437.075516	0.000000	8777997785.472185
2	45154951037.567184	0.000000	96850758141.699875
3	114577959668.105576	0.000000	94978602997.347305
4	114197183042.830688	0.000000	94864854240.127274
5	212416329527.996368	0.000000	81541039039.671722
6	777260976859.397461	0.000000	45092274837.838188
7	1433102949026.128906	0.000000	33247935392.426254
8	2872401285289.830078	0.000000	23489159259.857906
9	4495059706041.166016	0.000000	18777223518.809448
10	5906376650278.877930	0.000000	16380997008.430452
Tick 41
0	1764861.920034	0.000000	144590.215787
1	-57697146680.882355	0.000000	4678372071.607903
2	42352668611.882149	0.000000	98090284107.398254
3	112897011706.559372	0.000000	96947725022.701370
4	112540001437.299561	0.000000	96752849091.380112
5	211650830688.420502	0.000000	83483956667.648682
6	777194044364.042969	0.000000	46218271661.265007
7	1433083097399.445801	0.000000	34078979611.264484
8	2872396349583.242676	0.000000	24076374700.336967
9	4495057691346.358398	0.000000	19246651282.490307
10	5906375482793.637695	0.000000	16790520848.237156
Tick 42
0	1848899.092211	0.000000	154523.295625
1	-58031286626.533234	0.000000	554857741.744763
2	39515991907.301018	0.000000	99250142561.356750
3	111181935829.347168	0.000000	98887598686.770752
4	110864497138.541870	0.000000	98620137342.540390
5	210867533439.583221	0.000000	85419852572.745712
6	777125481249.171509	0.000000	47344171464.325371
7	1433062761679.569092	0.000000	34910012410.626945
8	2872391293496.479004	0.000000	24663589137.777481
9	4495055627512.967773	0.000000	19716078836.964207
10	5906374286833.229492	0.000000	17200044607.643425
Tick 43
0	1934775.581224	0.000000	164845.264057
1	-58071339804.468018	0.000000	-3571467358.938535
2	36647210747.797409	0.000000	100329356035.483932
3	109433269129.695114	0.000000	100797601257.417618
4	109168576692.117706	0.000000	100468641787.126938
5	210066501606.043945	0.000000	87348563092.808655
6	777055287653.342285	0.000000	48469971883.217880
7	1433041941873.333008	0.000000	35741033512.019302
8	2872386117029.752930	0.000000	25250802547.715099
9	4495053514541.017578	0.000000	20185506177.128498
10	5906373062397.659180	0.000000	17609568284.688255
Tick 44
0	2022484.318191	0.000000	175559.064454
1	-57819331017.765663	0.000000	-7679829896.315185
2	33748644023.222481	0.000000	101327014359.437225
3	107651561165.938553	0.000000	102677126438.570236
4	107450001211.412445	0.000000	102299666500.103546
5	209247800526.995697	0.000000	89269925135.493668
6	776983463718.531860	0.000000	49595670554.333557
7	1433020637987.739746	0.000000	36572042636.949532
8	2872380820183.284180	0.000000	25838014905.685478
9	4495051352430.532227	0.000000	20654933297.880535
10	5906371809486.933594	0.000000	18019091877.410648
Tick 45
0	2112018.368772	0.000000	186667.512068
1	-57278707774.387161	0.000000	-11749857781.059616
2	30822637625.923080	0.000000	102242275596.454544
3	105837372626.736343	0.000000	104525583499.044708
4	105706482970.172791	0.000000	104113984314.926498
5	208411497051.373444	0.000000	91183776192.485229
6	776910009590.133667	0.000000	50721265114.260826
7	1432998850029.960449	0.000000	37403039506.928001
8	2872375402957.297363	0.000000	26425226187.224277
9	4495049141181.536133	0.000000	21124360194.117664
10	5906370528101.058594	0.000000	18428615383.849598
Tick 46
0	2203370.928919	0.000000	198173.306052
1	-56454280867.869255	0.000000	-15761668961.640198
2	27871562353.346672	0.000000	103074366910.977127
3	103991274530.377106	0.000000	106342396498.549637
4	103935737982.322495	0.000000	105911916129.875183
5	207557659532.826080	0.000000	93089954353.675262
6	776834925416.957886	0.000000	51846753199.790482
7	1432976578007.333984	0.000000	38234023843.467529
8	2872369865352.022461	0.000000	27012436367.867157
9	4495046880794.053711	0.000000	21593786860.737232
10	5906369218240.041016	0.000000	18838138802.044102
Tick 47
0	2296535.320082	0.000000	210079.040338
1	-55352161131.795250	0.000000	-19695952353.200722
2	24897811779.168320	0.000000	103822585366.622955
3	102113847821.401169	0.000000	108127003711.670456
4	102135505759.754929	0.000000	107693393795.702728
5	206686357824.552246	0.000000	94988298321.302017
6	776758211351.231201	0.000000	52972132447.920631
7	1432953821927.367676	0.000000	39064995368.083450
8	2872364207367.695312	0.000000	27599645423.149788
9	4495044571268.110352	0.000000	22063213292.636585
10	5906367879903.887695	0.000000	19247662130.033154
Tick 48
0	2391504.984019	0.000000	222387.213442
1	-53979693308.097816	0.000000	-23534041091.690151
2	21903800095.546223	0.000000	104486298653.179718
3	100205683250.373947	0.000000	109878857316.963547
4	100303545590.057495	0.000000	109458001089.679688
5	205797663274.000305	0.000000	96878647424.047394
6	776679867548.596436	0.000000	54097400495.861702
7	1432930581797.736816	0.000000	39895953802.293671
8	2872358429004.556152	0.000000	28186853328.607845
9	4495042212603.732422	0.000000	22532639484.713062
10	5906366513092.604492	0.000000	19657185365.855743
Tick 49
0	2488273.477346	0.000000	235100.237209
1	-52345387876.109596	0.000000	-27257978395.595078
2	18891959929.178173	0.000000	105064945741.400055
3	98267381436.866486	0.000000	111597423407.707474
4	98437617513.434204	0.000000	111204988146.358124
5	204891648717.432556	0.000000	98760841631.091202
6	776599894168.112061	0.000000	55222554981.041374
7	1432906857626.285156	0.000000	40726898867.618759
8	2872352530262.851074	0.000000	28774060059.777004
9	4495039804800.946289	0.000000	23002065431.863998
10	5906365117806.199219	0.000000	20066708507.550869
Tick 50
0	2586834.465933	0.000000	248220.444595
1	-50458851591.651276	0.000000	-30850576391.604465
2	15864740133.891176	0.000000	105558037464.499374
3	96299553014.495880	0.000000	113282182385.968948
4	96535456276.673996	0.000000	112933254297.378571
5	203968388474.353912	0.000000	100634721566.121155
6	776518291372.252319	0.000000	56347593541.109566
7	1432882649421.024658	0.000000	41557830285.581993
8	2872346511142.831055	0.000000	29361265592.192951
9	4495037347859.779297	0.000000	23471491128.986736
10	5906363694044.678711	0.000000	20476231553.157516
Tick 51
0	2687181.719267	0.000000	261750.096531
1	-48330717386.249496	0.000000	-34295468316.617058
2	12824603562.550358	0.000000	105965157025.377319
3	94302818731.261642	0.000000	114932629815.329254
4	94594748637.170303	0.000000	114641293153.264816
5	203027958341.805450	0.000000	102500128521.297104
6	776435059326.906372	0.000000	57472513813.943398
7	1432857957190.135498	0.000000	42388747777.709427
8	2872340371644.752441	0.000000	29948469901.391380
9	4495034841780.258789	0.000000	23940916570.978603
10	5906362241808.049805	0.000000	20885754500.714676
Tick 52
0	2789309.104849	0.000000	275691.387959
1	-45972574178.245941	0.000000	-37577154548.110817
2	9774024821.120924	0.000000	106285960428.707977
3	92277809315.006561	0.000000	116548277817.465637
4	92613129575.847900	0.000000	116327092954.858185
5	202070435588.522919	0.000000	104356904471.168243
6	776350198201.378418	0.000000	58597313437.652145
7	1432832780941.965820	0.000000	43219651065.529961
8	2872334111768.877441	0.000000	30535672962.907986
9	4495032286562.414062	0.000000	24410341752.736935
10	5906360761096.320312	0.000000	21295277348.261337
Tick 53
0	2893210.582699	0.000000	290046.453122
1	-43396897052.062691	0.000000	-40681042939.639923
2	6715488007.758058	0.000000	106520176837.170242
3	90225164795.719833	0.000000	118128657075.985153
4	90588222637.604553	0.000000	117987987004.843811
5	201095898948.960693	0.000000	106204892086.541870
6	776263708168.387207	0.000000	59721990050.582222
7	1432807120685.031738	0.000000	44050539870.575424
8	2872327731515.472656	0.000000	31122874752.278477
9	4495029682206.273438	0.000000	24879766669.159058
